O,D,O행정동명,D행정동명,naver_p,naver_c,time_pt,time_car
1168072000,1159065100,일원본동,사당제5동,"https://map.naver.com/p/directions/14147068.601260848,4506638.156582724/14133659.834636327,4507184.323806973/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14147068.601260848,4506638.156582724/14133659.834636327,4507184.323806973/-/car?c=15.00,0,0,0,dh",49,31
1171067000,1111053000,잠실2동,사직동,"https://map.naver.com/p/directions/14146384.743365007,4511557.427784352/14134283.179256972,4519400.059927326/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14146384.743365007,4511557.427784352/14134283.179256972,4519400.059927326/-/car?c=15.00,0,0,0,dh",65,23
1111053000,1171067000,사직동,잠실2동,"https://map.naver.com/p/directions/14134283.179256972,4519400.059927326/14146384.743365007,4511557.427784352/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14134283.179256972,4519400.059927326/14146384.743365007,4511557.427784352/-/car?c=15.00,0,0,0,dh",69,28
1129059000,1156054000,돈암제2동,여의동,"https://map.naver.com/p/directions/14138702.685492905,4522560.8130707275/14129727.885506168,4513018.479859606/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14138702.685492905,4522560.8130707275/14129727.885506168,4513018.479859606/-/car?c=15.00,0,0,0,dh",47,28
1156054000,1129059000,여의동,돈암제2동,"https://map.naver.com/p/directions/14129727.885506168,4513018.479859606/14138702.685492905,4522560.8130707275/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14129727.885506168,4513018.479859606/14138702.685492905,4522560.8130707275/-/car?c=15.00,0,0,0,dh",44,30
1156072000,1147054000,대림제3동,목4동,"https://map.naver.com/p/directions/14126140.692839,4509113.619478775/14122735.48527538,4513912.139414505/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14126140.692839,4509113.619478775/14122735.48527538,4513912.139414505/-/car?c=15.00,0,0,0,dh",38,16
1147054000,1156072000,목4동,대림제3동,"https://map.naver.com/p/directions/14122735.48527538,4513912.139414505/14126140.692839,4509113.619478775/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14122735.48527538,4513912.139414505/14126140.692839,4509113.619478775/-/car?c=15.00,0,0,0,dh",50,14
1138059000,1111058000,응암제2동,교남동,"https://map.naver.com/p/directions/14128969.209780566,4521895.77504561/14133499.645889074,4519090.124249524/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14128969.209780566,4521895.77504561/14133499.645889074,4519090.124249524/-/car?c=15.00,0,0,0,dh",30,15
1120064500,1165058100,옥수동,반포4동,"https://map.naver.com/p/directions/14139195.062732633,4514943.114079408/14138114.195004826,4508980.885357978/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14139195.062732633,4514943.114079408/14138114.195004826,4508980.885357978/-/car?c=15.00,0,0,0,dh",31,13
1165058100,1120064500,반포4동,옥수동,"https://map.naver.com/p/directions/14138114.195004826,4508980.885357978/14139195.062732633,4514943.114079408/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14138114.195004826,4508980.885357978/14139195.062732633,4514943.114079408/-/car?c=15.00,0,0,0,dh",31,12
1156061000,1114059000,양평제1동,광희동,"https://map.naver.com/p/directions/14124948.127134133,4512660.200825871/14138366.222331982,4518236.495357306/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14124948.127134133,4512660.200825871/14138366.222331982,4518236.495357306/-/car?c=15.00,0,0,0,dh",33,32
1114059000,1156061000,광희동,양평제1동,"https://map.naver.com/p/directions/14138366.222331982,4518236.495357306/14124948.127134133,4512660.200825871/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14138366.222331982,4518236.495357306/14124948.127134133,4512660.200825871/-/car?c=15.00,0,0,0,dh",34,35
1168061000,1144071000,대치2동,연남동,"https://map.naver.com/p/directions/14144918.020018212,4509115.105427953/14128967.283953376,4517830.361913071/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14144918.020018212,4509115.105427953/14128967.283953376,4517830.361913071/-/car?c=15.00,0,0,0,dh",69,38
1144071000,1168061000,연남동,대치2동,"https://map.naver.com/p/directions/14128967.283953376,4517830.361913071/14144918.020018212,4509115.105427953/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14128967.283953376,4517830.361913071/14144918.020018212,4509115.105427953/-/car?c=15.00,0,0,0,dh",67,35
1121587000,1144058500,구의제3동,도화동,"https://map.naver.com/p/directions/14148211.373757483,4514124.163926263/14131924.441698503,4514453.56751767/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14148211.373757483,4514124.163926263/14131924.441698503,4514453.56751767/-/car?c=15.00,0,0,0,dh",49,21
1144058500,1121587000,도화동,구의제3동,"https://map.naver.com/p/directions/14131924.441698503,4514453.56751767/14148211.373757483,4514124.163926263/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14131924.441698503,4514453.56751767/14148211.373757483,4514124.163926263/-/car?c=15.00,0,0,0,dh",49,22
1121575000,1121584000,중곡제2동,자양제3동,"https://map.naver.com/p/directions/14146930.899050737,4517274.081791957/14145491.437847236,4513477.323892077/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14146930.899050737,4517274.081791957/14145491.437847236,4513477.323892077/-/car?c=15.00,0,0,0,dh",23,17
1114054000,1126057000,회현동,면목제7동,"https://map.naver.com/p/directions/14134929.066074504,4517085.606985526/14147508.057214653,4521515.741603168/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14134929.066074504,4517085.606985526/14147508.057214653,4521515.741603168/-/car?c=15.00,0,0,0,dh",49,35
1147054000,1147065000,목4동,신정4동,"https://map.naver.com/p/directions/14122735.48527538,4513912.139414505/14121691.65354216,4512637.75949063/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14122735.48527538,4513912.139414505/14121691.65354216,4512637.75949063/-/car?c=15.00,0,0,0,dh",18,7
1147065000,1147054000,신정4동,목4동,"https://map.naver.com/p/directions/14121691.65354216,4512637.75949063/14122735.48527538,4513912.139414505/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14121691.65354216,4512637.75949063/14122735.48527538,4513912.139414505/-/car?c=15.00,0,0,0,dh",18,10
1120057000,1165051000,행당제2동,서초1동,"https://map.naver.com/p/directions/14140862.606440818,4516982.494793404/14139816.715297017,4507135.250334168/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14140862.606440818,4516982.494793404/14139816.715297017,4507135.250334168/-/car?c=15.00,0,0,0,dh",52,24
1165051000,1120057000,서초1동,행당제2동,"https://map.naver.com/p/directions/14139816.715297017,4507135.250334168/14140862.606440818,4516982.494793404/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14139816.715297017,4507135.250334168/14140862.606440818,4516982.494793404/-/car?c=15.00,0,0,0,dh",56,25
1150060300,1121573000,가양제1동,군자동,"https://map.naver.com/p/directions/14119363.450920016,4519154.040445458/14145799.570197754,4516524.161249063/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14119363.450920016,4519154.040445458/14145799.570197754,4516524.161249063/-/car?c=15.00,0,0,0,dh",72,38
1121573000,1150060300,군자동,가양제1동,"https://map.naver.com/p/directions/14145799.570197754,4516524.161249063/14119363.450920016,4519154.040445458/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14145799.570197754,4516524.161249063/14119363.450920016,4519154.040445458/-/car?c=15.00,0,0,0,dh",73,38
1117065000,1159060500,이태원제1동,흑석동,"https://map.naver.com/p/directions/14136780.04203962,4513739.943025089/14133467.118333865,4509770.34676472/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14136780.04203962,4513739.943025089/14133467.118333865,4509770.34676472/-/car?c=15.00,0,0,0,dh",41,13
1159060500,1117065000,흑석동,이태원제1동,"https://map.naver.com/p/directions/14133467.118333865,4509770.34676472/14136780.04203962,4513739.943025089/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14133467.118333865,4509770.34676472/14136780.04203962,4513739.943025089/-/car?c=15.00,0,0,0,dh",34,15
1141056500,1156053500,충현동,영등포동,"https://map.naver.com/p/directions/14132962.607269641,4518108.861348756/14127256.114136746,4512375.663471457/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14132962.607269641,4518108.861348756/14127256.114136746,4512375.663471457/-/car?c=15.00,0,0,0,dh",33,21
1120066000,1171057000,성수1가제2동,오금동,"https://map.naver.com/p/directions/14142449.098427758,4515900.02694654/14152525.17100496,4509551.642642893/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14142449.098427758,4515900.02694654/14152525.17100496,4509551.642642893/-/car?c=15.00,0,0,0,dh",57,26
1171057000,1120066000,오금동,성수1가제2동,"https://map.naver.com/p/directions/14152525.17100496,4509551.642642893/14142449.098427758,4515900.02694654/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14152525.17100496,4509551.642642893/14142449.098427758,4515900.02694654/-/car?c=15.00,0,0,0,dh",47,22
1121581000,1111053000,광장동,사직동,"https://map.naver.com/p/directions/14149240.48905402,4515726.628279346/14134283.179256972,4519400.059927326/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14149240.48905402,4515726.628279346/14134283.179256972,4519400.059927326/-/car?c=15.00,0,0,0,dh",46,31
1111051500,1121581000,청운효자동,광장동,"https://map.naver.com/p/directions/14134064.692492394,4520934.019291317/14149240.48905402,4515726.628279346/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14134064.692492394,4520934.019291317/14149240.48905402,4515726.628279346/-/car?c=15.00,0,0,0,dh",54,34
1114052000,1144058500,소공동,도화동,"https://map.naver.com/p/directions/14134811.802122902,4518070.356441788/14131924.441698503,4514453.56751767/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14134811.802122902,4518070.356441788/14131924.441698503,4514453.56751767/-/car?c=15.00,0,0,0,dh",27,13
1114055000,1126055000,명동,면목제5동,"https://map.naver.com/p/directions/14136028.112275155,4517814.853895124/14148242.532082958,4519681.323232273/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14136028.112275155,4517814.853895124/14148242.532082958,4519681.323232273/-/car?c=15.00,0,0,0,dh",74,36
1132069000,1126069000,방학제1동,신내2동,"https://map.naver.com/p/directions/14142423.038534962,4532228.89727101/14147738.967234405,4524381.982558149/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14142423.038534962,4532228.89727101/14147738.967234405,4524381.982558149/-/car?c=15.00,0,0,0,dh",48,19
1126069000,1141066000,신내2동,홍은제1동,"https://map.naver.com/p/directions/14147738.967234405,4524381.982558149/14131687.876648618,4523179.974871972/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14147738.967234405,4524381.982558149/14131687.876648618,4523179.974871972/-/car?c=15.00,0,0,0,dh",87,26
1150062000,1114059000,공항동,광희동,"https://map.naver.com/p/directions/14114527.665448261,4516852.248822791/14138366.222331982,4518236.495357306/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14114527.665448261,4516852.248822791/14138366.222331982,4518236.495357306/-/car?c=15.00,0,0,0,dh",58,41
1159066000,1154561000,대방동,독산제1동,"https://map.naver.com/p/directions/14129671.702559166,4509979.875200416/14125749.059738442,4504196.34639618/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14129671.702559166,4509979.875200416/14125749.059738442,4504196.34639618/-/car?c=15.00,0,0,0,dh",39,20
1130555500,1114052000,송천동,소공동,"https://map.naver.com/p/directions/14140393.661953904,4525642.4530519005/14134811.802122902,4518070.356441788/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14140393.661953904,4525642.4530519005/14134811.802122902,4518070.356441788/-/car?c=15.00,0,0,0,dh",41,26
1114052000,1130555500,소공동,송천동,"https://map.naver.com/p/directions/14134811.802122902,4518070.356441788/14140393.661953904,4525642.4530519005/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14134811.802122902,4518070.356441788/14140393.661953904,4525642.4530519005/-/car?c=15.00,0,0,0,dh",43,30
1121585000,1114055000,구의제1동,명동,"https://map.naver.com/p/directions/14147221.509713402,4514774.991756064/14136028.112275155,4517814.853895124/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14147221.509713402,4514774.991756064/14136028.112275155,4517814.853895124/-/car?c=15.00,0,0,0,dh",36,24
1114055000,1121585000,명동,구의제1동,"https://map.naver.com/p/directions/14136028.112275155,4517814.853895124/14147221.509713402,4514774.991756064/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14136028.112275155,4517814.853895124/14147221.509713402,4514774.991756064/-/car?c=15.00,0,0,0,dh",37,31
1130555500,1123070500,송천동,청량리동,"https://map.naver.com/p/directions/14140393.661953904,4525642.4530519005/14142678.65034972,4521430.211924706/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14140393.661953904,4525642.4530519005/14142678.65034972,4521430.211924706/-/car?c=15.00,0,0,0,dh",32,18
1123070500,1130555500,청량리동,송천동,"https://map.naver.com/p/directions/14142678.65034972,4521430.211924706/14140393.661953904,4525642.4530519005/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14142678.65034972,4521430.211924706/14140393.661953904,4525642.4530519005/-/car?c=15.00,0,0,0,dh",29,14
1126056500,1171071000,면목본동,잠실6동,"https://map.naver.com/p/directions/14146230.487946615,4521527.84418714/14148692.964138554,4511773.75833465/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14146230.487946615,4521527.84418714/14148692.964138554,4511773.75833465/-/car?c=15.00,0,0,0,dh",51,23
1171071000,1126056500,잠실6동,면목본동,"https://map.naver.com/p/directions/14148692.964138554,4511773.75833465/14146230.487946615,4521527.84418714/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14148692.964138554,4511773.75833465/14146230.487946615,4521527.84418714/-/car?c=15.00,0,0,0,dh",56,26
1154563000,1144073000,독산제3동,성산제2동,"https://map.naver.com/p/directions/14126998.799133781,4505640.615813597/14126922.055476828,4518590.0484139025/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14126998.799133781,4505640.615813597/14126922.055476828,4518590.0484139025/-/car?c=15.00,0,0,0,dh",46,27
1144061000,1138062500,염리동,역촌동,"https://map.naver.com/p/directions/14131772.85794789,4516073.738791825/14128137.07432299,4523785.176828749/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14131772.85794789,4516073.738791825/14128137.07432299,4523785.176828749/-/car?c=15.00,0,0,0,dh",42,25
1144073000,1150051000,성산제2동,염창동,"https://map.naver.com/p/directions/14126922.055476828,4518590.0484139025/14123375.81725032,4516885.854189404/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14126922.055476828,4518590.0484139025/14123375.81725032,4516885.854189404/-/car?c=15.00,0,0,0,dh",33,12
1150051000,1144065500,염창동,서강동,"https://map.naver.com/p/directions/14123375.81725032,4516885.854189404/14129340.0150044,4515613.23930866/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14123375.81725032,4516885.854189404/14129340.0150044,4515613.23930866/-/car?c=15.00,0,0,0,dh",37,14
1144065500,1150051000,서강동,염창동,"https://map.naver.com/p/directions/14129340.0150044,4515613.23930866/14123375.81725032,4516885.854189404/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14129340.0150044,4515613.23930866/14123375.81725032,4516885.854189404/-/car?c=15.00,0,0,0,dh",38,15
1150051000,1144073000,염창동,성산제2동,"https://map.naver.com/p/directions/14123375.81725032,4516885.854189404/14126922.055476828,4518590.0484139025/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14123375.81725032,4516885.854189404/14126922.055476828,4518590.0484139025/-/car?c=15.00,0,0,0,dh",35,13
1154561000,1141056500,독산제1동,충현동,"https://map.naver.com/p/directions/14125749.059738442,4504196.34639618/14132962.607269641,4518108.861348756/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14125749.059738442,4504196.34639618/14132962.607269641,4518108.861348756/-/car?c=15.00,0,0,0,dh",57,36
